%time,field.data
1579093301492038060,538450.822831
1579093301573037071,538450.822831
1579093301686681914,538450.822831
1579093301799805143,538450.822831
1579093301911086237,538450.822831
1579093302023085508,538450.822831
1579093302135644779,538450.822831
1579093302249840872,538450.755385
1579093302359418112,538450.755385
1579093302464713060,538450.755385
1579093302579634779,538450.755385
1579093302692423893,538450.755385
1579093302800881445,538450.755385
1579093302914678841,538450.755385
1579093303027354258,538450.755385
1579093303140232591,538450.755385
1579093303253527695,538450.687938
1579093303367034153,538450.687938
1579093303477602955,538450.687938
1579093303591985299,538450.687938
1579093303708613268,538450.687938
1579093303817197903,538450.687938
1579093303928642226,538450.687938
1579093304041936601,538450.687938
1579093304154647695,538450.687938
1579093304273332695,538450.549519
1579093304384205351,538450.549519
1579093304493746549,538450.549519
1579093304610851497,538450.549519
1579093304720658007,538450.549519
1579093304830643736,538450.549519
1579093304947084726,538450.549519
1579093305060884049,538450.549519
1579093305176020819,538450.549519
1579093305285733163,538450.141314
1579093305399539725,538450.141314
1579093305510990350,538450.141314
1579093305625342225,538450.141314
1579093305739619725,538450.141314
1579093305845808059,538450.141314
1579093305958689621,538450.141314
1579093306074421652,538450.141314
1579093306188509621,538450.141314
1579093306299857121,538449.659493
1579093306412697173,538449.659493
1579093306526073944,538449.659493
1579093306640404777,538449.659493
1579093306755783631,538449.659493
1579093306864111079,538449.659493
1579093306977099985,538449.659493
1579093307089980610,538449.659493
1579093307220808371,538449.048949
1579093307334168423,538449.048949
1579093307445624673,538449.048949
1579093307556546912,538449.048949
1579093307671357485,538449.048949
1579093307786978943,538449.048949
1579093307899336027,538449.048949
1579093308010303214,538449.048949
1579093308121603787,538449.048949
1579093308241105818,538448.633693
1579093308355243735,538448.633693
1579093308470046495,538448.633693
1579093308582118214,538448.633693
1579093308695601026,538448.633693
1579093308806975193,538448.633693
1579093308921726495,538448.633693
1579093309034326443,538448.633693
1579093309148061234,538448.633693
1579093309261719880,538448.496156
1579093309369711703,538448.496156
1579093309479624099,538448.496156
1579093309593307432,538448.496156
1579093309705705193,538448.496156
1579093309819355088,538448.496156
1579093309933410245,538448.496156
1579093310046629932,538448.496156
1579093310162912797,538448.496156
1579093310273911651,538448.691445
1579093310387064099,538448.691445
1579093310500769255,538448.691445
1579093310617599463,538448.691445
1579093310735576338,538448.691445
1579093310842039775,538448.691445
1579093310954915296,538448.691445
1579093311064885921,538448.691445
1579093311176191598,538448.691445
1579093311290075973,538449.429831
1579093311405769775,538449.429831
1579093311516614775,538449.429831
1579093311629785452,538449.429831
1579093311739968786,538449.429831
1579093311853809879,538449.429831
1579093312088861546,538449.429831
1579093312088996025,538449.429831
1579093312190588369,538449.429831
1579093312303622587,538450.303109
1579093312418123733,538450.303109
1579093312531335660,538450.303109
1579093312639107535,538450.303109
1579093312748256129,538450.303109
1579093312862547848,538450.303109
1579093312976734306,538450.303109
1579093313087160868,538450.303109
1579093313201942483,538451.24736
1579093313315749254,538451.24736
1579093313431670972,538451.24736
1579093313542844670,538451.24736
1579093313655534358,538451.24736
1579093313767042691,538451.24736
1579093313879831076,538451.24736
1579093313994509045,538451.24736
1579093314102943837,538451.24736
1579093314216838733,538452.056718
1579093314329978628,538452.056718
1579093314443598785,538452.056718
1579093314563647326,538452.056718
1579093314669379826,538452.056718
1579093314782006076,538452.056718
1579093314897031649,538452.056718
1579093315009160451,538452.056718
1579093315122803263,538452.056718
1579093315235161805,538452.937049
1579093315347079982,538452.937049
1579093315459085503,538452.937049
1579093315571025242,538452.937049
1579093315685475919,538452.937049
1579093315797242586,538452.937049
1579093315912302586,538452.937049
1579093316023196440,538452.937049
1579093316134597794,538452.937049
1579093316240305971,538453.813853
1579093316352943575,538453.813853
1579093316468650815,538453.813853
1579093316579829252,538453.813853
1579093316692165971,538453.813853
1579093316806909669,538453.813853
1579093316917630867,538453.813853
1579093317030767221,538453.813853
1579093317149509148,538453.813853
1579093317260261648,538454.694183
1579093317375871231,538454.694183
1579093317488309877,538454.694183
1579093317601397533,538454.694183
1579093317710833835,538454.694183
1579093317825392169,538454.694183
1579093317938990867,538454.694183
1579093318049594096,538454.694183
1579093318167017429,538454.694183
1579093318276889043,538455.308254
1579093318386995346,538455.308254
1579093318502091960,538455.308254
1579093318616200397,538455.308254
1579093319359805658,538455.308254
1579093319363751491,538455.308254
1579093319376716178,538455.308254
1579093319376858626,538455.308254
1579093319377149824,538455.308254
1579093319401141908,538455.580685
1579093319412163470,538455.580685
1579093319515111595,538455.580685
1579093319627572897,538455.580685
1579093319738786699,538455.580685
1579093319853583730,538455.580685
1579093319958521699,538455.580685
1579093320074578939,538455.580685
1579093320191456543,538455.580685
1579093320305630709,538455.52029
1579093320421846803,538455.52029
1579093320537189511,538455.52029
1579093320642329199,538455.52029
1579093320748181126,538455.52029
1579093320871183001,538455.52029
1579093320975784407,538455.52029
1579093321093584928,538455.52029
1579093321201808990,538455.52029
1579093321327103834,538455.388923
1579093321441489199,538455.388923
1579093321553736751,538455.388923
1579093321666713261,538455.388923
1579093321780601021,538455.388923
1579093321895456646,538455.388923
1579093322006866490,538455.388923
1579093322119563052,538455.388923
1579093322231400813,538455.055217
1579093322342355604,538455.055217
1579093322458016594,538455.055217
1579093322567256594,538455.055217
1579093322680800552,538455.055217
1579093322795104042,538455.055217
1579093322910859823,538455.055217
1579093323021603781,538455.055217
1579093323128830917,538455.055217
1579093323236371802,538454.589261
1579093323358825812,538454.589261
1579093323468984666,538454.589261
1579093323582377219,538454.589261
1579093323698078312,538454.589261
1579093323815574302,538454.589261
1579093323924843468,538454.589261
1579093324042302270,538454.589261
1579093324148382791,538454.589261
1579093324265681385,538453.921848
1579093324379328208,538453.921848
1579093324491244718,538453.921848
1579093324606831749,538453.921848
1579093324719379666,538453.921848
1579093324831801281,538453.921848
1579093324945687687,538453.921848
1579093325056666437,538453.921848
1579093325171536228,538453.921848
1579093325285688207,538453.183461
1579093325397083728,538453.183461
1579093325513072114,538453.183461
1579093325625308572,538453.183461
1579093325741303468,538453.183461
1579093325852620238,538453.183461
1579093325961943936,538453.183461
1579093326076956593,538453.183461
1579093326184970447,538453.183461
1579093326311718624,538452.374103
1579093326421158103,538452.374103
1579093326525364040,538452.374103
1579093326644554613,538452.374103
1579093326744997894,538452.374103
1579093326864745551,538452.374103
1579093326968841957,538452.374103
1579093327085946748,538452.374103
1579093327356441227,538452.374103
1579093327356576175,538451.628664
1579093327413995030,538451.628664
1579093327526916332,538451.628664
1579093327639166957,538451.628664
1579093327751383623,538451.628664
1579093327875247686,538451.628664
1579093327979302061,538451.628664
1579093328089685654,538451.628664
1579093328206218363,538451.153013
1579093328314252008,538451.153013
1579093328429254300,538451.153013
1579093328540417008,538451.153013
1579093328656458623,538451.153013
1579093328768304300,538451.153013
1579093328882794716,538451.153013
1579093328994122321,538451.153013
1579093329108238154,538451.153013
1579093329219070289,538451.085566
1579093329332274873,538451.085566
1579093329448241748,538451.085566
1579093329568715758,538451.085566
1579093329677796747,538451.085566
1579093329791716695,538451.085566
1579093329906849143,538451.085566
1579093330012891747,538451.085566
1579093330123613466,538451.085566
1579093330238812841,538451.085566
